project_id,contract_date,completion_date,year,town,county,distance_from_home_base_miles,business_type,roof_type,project_type,roof_size_sqft,stories,roof_access_complexity,occupied_building_flag,tear_off_required_flag,insulation_replacement_flag,number_of_roof_penetrations,hurricane_related_flag,emergency_job_flag,permit_complexity_score,estimated_duration_days,actual_duration_days,delay_days,weather_delay_days,change_order_amount,contract_value,revenue_per_sqft,material_cost,labor_cost,subcontractor_cost,equipment_cost,permit_cost,disposal_cost,travel_cost,overrun_cost,total_cost,gross_profit,profit_margin_pct,lead_source,customer_type,competitive_bid_flag,number_of_competitors_estimated,salesperson,sales_cycle_days,won_with_discount_flag,discount_pct,month,quarter,busy_season_flag,post_hurricane_demand_flag,material_price_index,labor_tightness_index
SWFL-2021-0325,2021-09-23,2021-10-10,2021,Port Charlotte,Charlotte,49.4,Industrial,Metal,Full Replacement,24414,1,Low,False,True,False,15,False,False,2,9,12,3,3,-13017.69,714757.11,29.28,292467.13,209878.04,60196.84,24399.49,3513.23,7617.41,10213.28,8575.11,616860.53,84878.89,0.121,Property Manager,New,True,2,Cameron,49,False,0.0,9,Q3,False,False,106.9,101.9
SWFL-2025-0326,2025-09-28,2025-10-20,2025,Naples,Collier,36.1,Multifamily,Metal,Full Replacement,25075,2,Low,True,True,True,7,False,False,4,11,17,6,1,8494.45,739836.26,29.5,323458.25,225114.17,77623.13,23453.7,4162.51,6826.97,6606.9,12832.1,680077.73,68252.98,0.0912,Referral,New,False,0,Drew,38,False,0.0,9,Q3,False,False,117.3,116.7
SWFL-2025-0327,2025-03-26,2025-04-13,2025,Sarasota,Sarasota,76.3,Multifamily,Modified Bitumen,New Installation,35703,1,Low,True,False,False,8,False,True,3,11,17,6,0,-19144.76,546993.12,15.32,176649.39,138363.83,29568.24,15438.64,3136.44,1525.76,20081.59,13240.16,398004.05,129844.31,0.246,Insurance / Storm,Existing,False,1,Blake,17,False,0.0,3,Q1,True,False,120.0,118.3
SWFL-2021-0328,2021-05-19,2021-06-11,2021,Naples,Collier,38.0,Office,Metal,Storm Damage Replacement,20820,1,Low,True,True,False,7,False,False,3,12,16,4,2,36376.88,649520.7,31.2,267706.45,219551.98,55875.54,16620.88,3317.28,4811.22,6929.69,9015.78,583828.82,102068.76,0.1488,Bid Invitation,New,True,6,Avery,38,False,0.0,5,Q2,True,False,108.2,109.2
SWFL-2019-0329,2019-04-26,2019-05-02,2019,Punta Gorda,Charlotte,38.1,HOA / Clubhouse,EPDM,Full Replacement,9469,4,Medium,False,False,False,13,False,False,7,4,1,-5,0,3718.76,131985.65,13.94,37876.39,38774.36,9689.85,3967.46,3577.79,347.13,3628.89,0.0,97861.87,37842.54,0.2789,General Contractor,New,False,0,Avery,26,False,0.0,4,Q2,True,False,106.8,104.1
SWFL-2024-0330,2024-11-19,2024-11-30,2024,Port Charlotte,Charlotte,48.4,Retail,TPO,Full Replacement,11500,1,Low,True,True,False,7,False,False,2,6,10,4,1,6103.1,181500.86,15.78,55374.79,51281.18,6535.04,8335.84,1385.8,2620.56,5405.33,4402.01,135340.55,52263.41,0.2786,Repeat Customer,Existing,False,0,Avery,8,False,0.0,11,Q4,True,False,108.9,104.0
SWFL-2023-0331,2023-09-21,2023-10-13,2023,Fort Myers,Lee,16.0,School / Institutional,Modified Bitumen,Full Replacement,36886,3,Medium,False,False,True,16,True,True,5,8,13,5,0,48253.57,625179.65,16.95,226405.73,172625.44,97771.08,23908.62,3968.82,1758.92,4331.91,11983.43,542753.95,130679.27,0.194,Property Manager,Existing,False,0,Drew,17,False,0.0,9,Q3,False,True,122.7,121.0
SWFL-2025-0332,2025-08-10,2025-09-06,2025,Punta Gorda,Charlotte,37.1,Multifamily,Metal,Full Replacement,21699,2,Low,True,True,True,6,False,False,4,13,20,7,2,6484.84,618933.64,28.52,278270.49,172459.46,25456.78,33667.49,4160.97,5948.57,6902.24,14038.86,540904.86,84513.62,0.1351,General Contractor,New,True,5,Cameron,60,False,0.0,8,Q3,False,False,116.9,112.7
SWFL-2020-0333,2020-05-28,2020-06-03,2020,Lehigh Acres,Lee,23.0,Industrial,TPO,Full Replacement,19377,2,Low,False,False,False,11,False,False,3,5,5,0,0,15101.13,273688.78,14.12,78278.93,70869.52,18991.32,9590.79,2489.23,693.13,3463.26,0.0,184376.18,104413.73,0.3616,Bid Invitation,Existing,True,4,Blake,36,True,0.0474,5,Q2,True,False,99.5,106.3
SWFL-2022-0334,2022-02-15,2022-03-14,2022,Naples,Collier,36.2,HOA / Clubhouse,TPO,Storm Damage Replacement,50040,2,Low,False,True,False,18,True,False,3,18,19,1,0,59115.04,1050053.0,20.98,335114.29,403848.06,120936.98,48399.27,4872.18,11257.06,14478.75,2540.1,941446.69,167721.35,0.1512,Referral,New,False,1,Blake,17,False,0.0,2,Q1,False,True,114.3,110.2
SWFL-2025-0335,2025-12-19,2026-01-03,2025,Fort Myers,Lee,16.4,Multifamily,Modified Bitumen,New Installation,18936,2,Low,True,True,False,7,False,False,5,10,11,1,1,4259.71,296114.3,15.64,100216.59,77697.7,29636.17,15585.91,3956.48,5303.15,3172.33,1769.9,237338.23,63035.78,0.2099,Google Search,New,False,1,Avery,17,False,0.0,12,Q4,False,False,116.0,113.1
SWFL-2024-0336,2024-11-25,2024-12-02,2024,Bonita Springs,Lee,25.0,Restaurant,TPO,Storm Damage Replacement,21424,1,Medium,False,True,False,15,True,False,4,9,7,-2,0,34370.3,376964.17,17.6,121258.66,131300.18,23197.64,17440.51,2914.14,6551.92,4915.02,0.0,307578.07,103756.4,0.2522,General Contractor,Existing,False,0,Blake,33,True,0.0358,11,Q4,True,False,115.0,111.8
SWFL-2022-0337,2022-08-11,2022-08-28,2022,Estero,Lee,19.4,HOA / Clubhouse,Metal,Storm Damage Replacement,13241,2,Low,True,True,True,7,False,False,3,7,12,5,0,3741.4,397660.81,30.03,200784.48,129055.11,26793.13,12645.41,2945.74,3984.4,2780.39,6828.95,385817.61,15584.6,0.0388,Repeat Customer,Existing,True,5,Emerson,40,True,0.0607,8,Q3,False,True,122.5,118.2
SWFL-2024-0338,2024-10-04,2024-10-30,2024,Punta Gorda,Charlotte,32.9,HOA / Clubhouse,TPO,Full Replacement,20309,1,Low,True,True,False,13,False,False,5,12,19,7,3,14318.09,271824.0,13.38,84209.94,82388.5,27948.32,13866.39,2940.44,6559.28,4936.74,9677.36,232526.97,53615.12,0.1874,General Contractor,Existing,True,4,Cameron,11,True,0.0577,10,Q4,True,False,113.7,110.0
SWFL-2023-0339,2023-06-07,2023-06-29,2023,Naples,Collier,26.2,Hotel / Hospitality,Metal,Full Replacement,22544,1,Medium,True,True,False,8,False,False,5,10,17,7,1,36438.66,651393.47,28.89,310789.7,177720.67,51108.86,12583.57,4266.5,6855.16,4292.5,13628.67,581245.63,106586.5,0.155,Google Search,New,True,1,Cameron,53,True,0.0775,6,Q2,False,True,121.9,115.3
SWFL-2023-0340,2023-05-25,2023-06-10,2023,Lehigh Acres,Lee,29.1,Office,Coating / Restoration,Coating / Restoration,13644,1,Low,False,True,False,5,True,False,1,8,9,1,0,-469.87,114034.55,8.36,30589.38,36365.77,14077.89,3103.01,1409.12,3410.57,3660.06,855.26,93471.06,20093.62,0.1769,Google Search,New,False,1,Cameron,27,False,0.0,5,Q2,True,True,117.9,117.4
SWFL-2024-0341,2024-05-19,2024-06-13,2024,Lehigh Acres,Lee,19.6,School / Institutional,Modified Bitumen,Full Replacement,40208,4,Medium,True,False,False,11,False,False,4,12,18,6,2,32622.66,718376.49,17.87,243802.02,216002.57,46237.7,18996.59,4094.84,1869.22,5576.68,13507.87,550087.49,200911.66,0.2675,Bid Invitation,Existing,False,2,Cameron,31,False,0.0,5,Q2,True,False,116.4,105.4
SWFL-2019-0342,2019-12-10,2019-12-19,2019,Lehigh Acres,Lee,24.5,Retail,TPO,Repair,8484,1,Low,True,False,True,7,False,False,3,8,8,0,2,3724.92,149412.05,17.61,41719.48,48490.15,12738.63,4642.79,2040.66,339.09,2359.51,939.06,113269.37,39867.6,0.2603,Property Manager,New,False,2,Avery,14,False,0.0,12,Q4,False,False,103.7,108.2
SWFL-2023-0343,2023-07-23,2023-08-17,2023,Lehigh Acres,Lee,27.7,Retail,TPO,Storm Damage Replacement,71960,1,Low,True,True,True,26,True,False,2,13,21,8,1,61198.36,1286843.31,17.88,384890.15,514852.9,99243.73,59990.93,4753.11,17702.85,12473.91,25110.02,1119017.6,229024.07,0.1699,Insurance / Storm,New,True,3,Cameron,52,False,0.0,7,Q3,False,True,115.4,116.4
SWFL-2025-0344,2025-11-29,2025-12-18,2025,Bonita Springs,Lee,27.3,Retail,TPO,Full Replacement,13351,2,Low,True,True,True,7,False,False,5,10,12,2,0,16698.98,198602.37,14.88,62436.82,66712.93,13030.75,8367.99,2696.09,3466.75,3340.66,2014.97,162066.96,53234.39,0.2473,Repeat Customer,Existing,False,1,Drew,36,True,0.0175,11,Q4,True,False,115.4,112.3
SWFL-2020-0345,2020-08-22,2020-09-11,2020,Cape Coral,Lee,18.7,Multifamily,TPO,Storm Damage Replacement,27071,4,Medium,True,True,True,8,False,False,5,11,18,7,2,15085.98,506462.21,18.71,141295.17,195966.28,18420.43,30384.42,3165.56,6275.9,3804.64,12441.76,411754.16,109794.03,0.2105,Repeat Customer,Existing,False,3,Emerson,26,False,0.0,8,Q3,False,False,101.8,104.5
SWFL-2025-0346,2025-01-13,2025-02-09,2025,Lehigh Acres,Lee,28.7,Medical,Modified Bitumen,Repair,14520,3,High,True,False,False,13,False,False,6,13,19,6,0,16587.01,285972.71,19.7,97533.57,107936.79,23542.03,15367.11,3770.9,708.76,4231.97,6988.51,260079.64,42480.08,0.1404,Bid Invitation,Existing,False,1,Avery,42,False,0.0,1,Q1,False,False,113.2,109.8
SWFL-2020-0347,2020-01-11,2020-01-30,2020,Punta Gorda,Charlotte,30.2,Medical,Metal,Full Replacement,21641,2,Low,False,True,True,14,False,False,4,9,12,3,1,38430.52,497097.8,22.97,214107.63,140784.24,39527.87,14752.95,3311.43,6783.46,6113.13,5382.01,430762.72,104765.6,0.1956,Bid Invitation,New,False,1,Drew,42,False,0.0,1,Q1,False,False,109.6,100.9
SWFL-2021-0348,2021-11-09,2021-12-06,2021,Naples,Collier,35.3,Office,Metal,Full Replacement,43443,3,Medium,True,True,False,12,False,False,5,20,23,3,0,10987.73,1220038.31,28.08,487369.61,417314.74,109425.84,42602.24,5603.54,10935.92,11415.32,8538.21,1093205.42,137820.62,0.112,Bid Invitation,New,False,1,Blake,23,False,0.0,11,Q4,True,False,104.4,103.6
SWFL-2023-0349,2023-08-18,2023-08-28,2023,Fort Myers,Lee,12.3,Retail,Modified Bitumen,Full Replacement,25444,2,Low,False,True,False,4,False,False,3,8,7,-1,0,-12718.51,420903.79,16.54,154060.3,115232.01,20976.87,16758.05,2583.88,7236.71,2524.7,0.0,319372.52,88812.76,0.2176,Repeat Customer,Existing,False,1,Blake,29,False,0.0,8,Q3,False,True,117.8,111.1
SWFL-2025-0350,2025-05-20,2025-06-07,2025,Sarasota,Sarasota,75.1,Multifamily,TPO,Coating / Restoration,32776,1,Low,True,False,False,8,False,False,3,10,9,-1,1,18009.64,343107.85,10.47,106705.52,111141.54,26818.36,13959.94,3347.0,1245.21,17964.35,624.49,281806.41,79311.08,0.2196,Referral,Existing,False,1,Emerson,31,True,0.073,5,Q2,True,False,115.7,111.5
SWFL-2023-0351,2023-07-28,2023-08-18,2023,Fort Myers,Lee,10.7,Hotel / Hospitality,Modified Bitumen,Storm Damage Replacement,32078,1,Medium,True,True,True,18,True,False,1,14,21,7,2,-10981.52,716230.57,22.33,241761.75,263088.17,53991.23,13825.61,2627.67,7929.97,2918.24,15420.47,601563.11,103685.94,0.147,Referral,Existing,False,1,Avery,10,False,0.0,7,Q3,False,True,114.6,116.6
SWFL-2024-0352,2024-09-05,2024-09-28,2024,Punta Gorda,Charlotte,23.9,Multifamily,Built-Up Roofing,Coating / Restoration,10134,1,Low,False,False,False,9,False,False,2,5,14,9,0,-4461.4,127468.58,12.58,47467.24,41101.3,8589.56,4717.28,1431.87,439.98,2631.3,7914.99,114293.52,8713.66,0.0708,General Contractor,New,True,3,Blake,54,True,0.0835,9,Q3,False,False,113.7,104.2
SWFL-2023-0353,2023-08-09,2023-08-29,2023,Lehigh Acres,Lee,14.5,Multifamily,Modified Bitumen,Repair,5737,1,Low,True,True,True,11,False,False,2,9,11,2,2,4329.12,123291.69,21.49,38809.26,47218.31,12865.18,4309.01,1523.57,1315.03,1457.29,2641.12,110138.77,17482.04,0.137,Insurance / Storm,New,True,7,Drew,39,True,0.0972,8,Q3,False,True,120.1,116.7
SWFL-2020-0354,2020-11-20,2020-12-06,2020,Estero,Lee,17.0,HOA / Clubhouse,Modified Bitumen,New Installation,12352,4,Medium,True,False,False,7,False,False,4,6,12,6,1,-2792.02,201541.03,16.32,61806.35,47919.47,10808.92,14706.94,1869.78,463.66,2151.89,6587.88,146314.89,52434.12,0.2638,Property Manager,New,False,1,Blake,35,False,0.0,11,Q4,True,False,100.6,94.4
SWFL-2020-0355,2020-09-21,2020-10-16,2020,Lehigh Acres,Lee,8.6,Warehouse,Built-Up Roofing,Storm Damage Replacement,58093,1,Low,True,False,False,22,True,False,4,14,21,7,1,95312.09,1008806.13,17.37,304431.27,311630.38,75041.93,43707.8,4639.78,2457.94,3299.46,18418.0,763626.56,340491.66,0.3084,Repeat Customer,Existing,False,1,Blake,40,False,0.0,9,Q3,False,False,100.1,103.1
SWFL-2022-0356,2022-10-16,2022-10-29,2022,Punta Gorda,Charlotte,31.7,Warehouse,Modified Bitumen,Full Replacement,11737,1,Low,False,True,False,5,False,False,3,6,8,2,2,3500.45,201578.57,17.17,76339.24,57646.01,11637.93,7639.03,2208.78,3057.91,3684.27,3048.21,165261.38,39817.64,0.1942,Repeat Customer,Existing,False,3,Avery,19,False,0.0,10,Q4,True,True,116.9,113.6
SWFL-2021-0357,2021-03-21,2021-04-06,2021,Lehigh Acres,Lee,20.5,Office,Modified Bitumen,New Installation,37257,1,Low,True,False,False,15,False,False,3,9,10,1,0,6458.83,473647.22,12.71,146053.77,121002.67,30262.3,15658.33,2538.31,1843.03,5242.81,1502.56,324103.78,156002.27,0.3249,Property Manager,New,False,1,Emerson,8,False,0.0,3,Q1,True,False,102.1,106.0
SWFL-2020-0358,2020-01-15,2020-01-27,2020,Punta Gorda,Charlotte,35.2,Industrial,Built-Up Roofing,Full Replacement,29431,1,Low,False,True,False,14,False,False,3,10,10,0,1,24804.63,528703.09,17.96,177758.51,153016.64,50880.48,11556.2,2650.19,8184.05,8981.41,772.96,413800.44,139707.28,0.2524,Insurance / Storm,New,False,1,Cameron,27,True,0.0337,1,Q1,False,False,102.5,100.0
SWFL-2025-0359,2025-01-23,2025-02-06,2025,Punta Gorda,Charlotte,32.7,Warehouse,Metal,Storm Damage Replacement,16274,1,Low,False,True,False,8,True,True,2,6,10,4,1,33481.91,550362.47,33.82,265293.72,201542.62,61495.44,22700.57,2055.8,4511.46,4112.51,9649.81,571361.93,12482.45,0.0214,General Contractor,New,True,6,Drew,36,False,0.0,1,Q1,False,False,120.9,124.5
SWFL-2023-0360,2023-07-08,2023-08-04,2023,Cape Coral,Lee,15.8,HOA / Clubhouse,TPO,Full Replacement,42956,3,Medium,False,True,False,12,True,True,5,13,18,5,1,28301.32,807900.52,18.81,258688.3,325959.98,126376.63,47355.52,4793.84,10214.93,4626.55,15199.81,793215.56,42986.28,0.0514,Repeat Customer,Existing,False,2,Drew,11,False,0.0,7,Q3,False,True,115.2,124.1
SWFL-2022-0361,2022-05-14,2022-05-27,2022,Cape Coral,Lee,17.6,Multifamily,Metal,New Installation,23205,1,Low,True,True,True,9,False,False,5,8,11,3,1,15158.11,541740.06,23.35,260532.92,161913.01,30462.19,29598.41,3658.7,5896.72,3613.58,5658.79,501334.32,55563.85,0.0998,Property Manager,New,True,2,Cameron,31,False,0.0,5,Q2,True,True,118.0,117.0
SWFL-2025-0362,2025-11-16,2025-12-08,2025,Fort Myers,Lee,9.7,Retail,EPDM,Full Replacement,61997,5,Medium,False,True,False,21,False,False,6,17,15,-2,1,32024.05,942968.11,15.21,281714.38,304120.72,75017.57,29499.15,5885.38,17282.55,4444.98,1104.37,719069.1,255923.06,0.2625,Insurance / Storm,New,False,3,Cameron,40,True,0.0706,11,Q4,True,False,113.1,109.2
SWFL-2022-0363,2022-01-11,2022-01-25,2022,Port Charlotte,Charlotte,43.3,Retail,TPO,Full Replacement,23462,1,Low,False,True,True,9,False,False,2,5,5,0,0,8095.26,338150.75,14.41,98688.21,109421.74,27014.63,10461.44,2340.59,6263.18,6856.66,0.0,261046.45,85199.56,0.2461,Google Search,New,True,1,Avery,25,True,0.0348,1,Q1,False,True,117.5,120.6
SWFL-2025-0364,2025-04-25,2025-05-07,2025,Fort Myers,Lee,3.0,Multifamily,Modified Bitumen,Repair,3640,1,Low,True,False,False,6,True,False,2,10,10,0,1,6835.36,70195.93,19.28,22387.9,27523.18,7913.86,2523.73,859.16,176.57,531.5,406.16,62322.06,14709.23,0.191,Repeat Customer,Existing,True,2,Blake,29,True,0.016,4,Q2,True,False,114.1,116.4
SWFL-2020-0365,2020-03-21,2020-04-07,2020,Port Charlotte,Charlotte,32.2,Restaurant,TPO,New Installation,33779,1,Medium,True,True,False,17,False,False,3,10,13,3,0,21266.33,470136.37,13.92,130689.03,147080.74,26509.7,20533.32,3186.29,9176.04,7760.03,4488.74,349423.89,141978.81,0.2889,Google Search,New,False,1,Blake,14,False,0.0,3,Q1,True,False,101.3,107.2
SWFL-2024-0366,2024-02-19,2024-03-13,2024,Naples,Collier,36.9,Restaurant,TPO,Full Replacement,31898,1,Medium,True,True,False,13,False,False,5,16,20,4,1,44427.43,612637.1,19.21,203946.37,218534.43,47521.82,24664.17,3985.35,10204.63,8259.32,7851.1,524967.19,132097.34,0.201,General Contractor,New,True,1,Drew,32,False,0.0,2,Q1,False,True,118.7,119.3
SWFL-2025-0367,2025-06-27,2025-07-20,2025,Lehigh Acres,Lee,26.6,Multifamily,TPO,Full Replacement,76186,2,Low,True,True,False,25,False,False,4,21,23,2,2,51165.1,1118750.66,14.68,351674.57,374368.5,79831.87,41231.14,5177.88,21433.19,13883.71,7817.5,895418.36,274497.4,0.2346,Repeat Customer,Existing,False,1,Avery,20,False,0.0,6,Q2,False,False,115.2,109.5
SWFL-2021-0368,2021-02-13,2021-02-28,2021,Sarasota,Sarasota,78.8,Retail,Modified Bitumen,New Installation,28393,4,Medium,False,False,False,13,False,False,5,5,10,5,0,-492.71,440628.55,15.52,136620.21,127760.54,44263.23,23206.88,3834.1,1017.25,17494.1,7215.66,361411.97,78723.87,0.1789,Repeat Customer,Existing,False,2,Blake,12,True,0.02,2,Q1,False,False,105.7,107.3
SWFL-2025-0369,2025-03-26,2025-04-14,2025,Fort Myers,Lee,3.0,Warehouse,Modified Bitumen,Storm Damage Replacement,48134,2,Low,False,True,False,17,False,True,3,13,19,6,0,39689.99,930169.32,19.32,314607.95,339397.0,78904.51,19830.63,4501.0,11281.72,1376.87,18826.87,788726.55,181132.76,0.1868,Google Search,New,False,1,Avery,18,False,0.0,3,Q1,True,False,116.0,117.9
SWFL-2025-0370,2025-02-21,2025-03-14,2025,Cape Coral,Lee,13.6,Retail,TPO,Repair,2500,2,Low,True,False,False,6,False,False,3,6,13,7,0,-292.94,46482.62,18.59,16510.14,15959.36,3838.25,1825.57,1702.83,110.94,935.5,5135.68,46018.27,171.41,0.0037,Repeat Customer,Existing,True,4,Cameron,41,False,0.0,2,Q1,False,False,117.8,107.9
SWFL-2022-0371,2022-04-04,2022-04-20,2022,Fort Myers,Lee,3.0,Retail,Modified Bitumen,Repair,2500,1,Low,True,False,False,6,True,False,3,7,10,3,1,1188.16,55223.06,22.09,18182.86,23081.06,4257.16,1450.87,1546.67,117.2,506.09,2642.38,51784.29,4626.93,0.082,General Contractor,New,True,3,Cameron,44,False,0.0,4,Q2,True,True,112.9,113.7
SWFL-2025-0372,2025-03-26,2025-04-09,2025,Punta Gorda,Charlotte,32.4,Warehouse,Built-Up Roofing,Full Replacement,30007,2,Low,False,True,False,12,False,False,5,11,14,3,2,21265.11,499853.13,16.66,185302.79,148083.75,51141.79,9433.06,3752.65,7120.99,8168.06,6148.97,419152.06,101966.18,0.1957,Referral,New,False,1,Emerson,39,False,0.0,3,Q1,True,False,116.4,113.8
SWFL-2019-0373,2019-09-29,2019-10-12,2019,Fort Myers,Lee,12.4,Office,Modified Bitumen,New Installation,38699,1,Low,True,False,False,10,False,False,3,12,13,1,0,13959.51,563987.54,14.57,170618.56,146823.78,51061.88,27362.62,2953.09,1374.98,3964.85,1665.18,405824.94,172122.11,0.2978,Insurance / Storm,New,True,1,Cameron,44,False,0.0,9,Q3,False,False,100.1,102.4
SWFL-2025-0374,2025-01-07,2025-01-24,2025,Punta Gorda,Charlotte,29.1,Warehouse,Modified Bitumen,Full Replacement,22654,4,Medium,True,True,True,7,True,False,5,9,15,6,0,7212.0,361485.28,15.96,122481.31,113553.48,19270.27,13715.32,3292.76,5758.43,5530.12,7804.04,291405.73,77291.55,0.2096,Insurance / Storm,New,True,3,Emerson,28,False,0.0,1,Q1,False,False,117.9,115.4
SWFL-2024-0375,2024-01-10,2024-01-26,2024,Port Charlotte,Charlotte,38.3,Multifamily,TPO,Storm Damage Replacement,10818,1,Low,False,True,True,4,False,False,3,6,10,4,1,1328.36,190855.87,17.64,63241.03,63429.63,17907.79,7134.78,2832.6,3009.21,4298.61,4476.85,166330.5,25853.73,0.1345,Insurance / Storm,New,False,1,Emerson,2,False,0.0,1,Q1,False,True,119.2,113.3
SWFL-2020-0376,2020-09-19,2020-09-23,2020,Bonita Springs,Lee,17.0,Retail,Modified Bitumen,New Installation,14513,1,Low,False,False,False,9,False,False,4,7,4,-3,1,10721.27,267825.61,18.45,85391.62,56582.51,19564.87,5356.85,2340.76,606.17,2454.11,564.26,172861.15,105685.73,0.3794,Insurance / Storm,New,True,1,Avery,47,False,0.0,9,Q3,False,False,103.9,101.6
SWFL-2023-0377,2023-03-13,2023-03-20,2023,Port Charlotte,Charlotte,47.7,Retail,Built-Up Roofing,Full Replacement,21821,2,Low,False,True,False,7,False,False,3,7,4,-3,2,13989.88,446458.84,20.46,173961.05,144754.76,34494.37,20438.52,2545.28,6804.18,8564.0,1414.33,392976.49,67472.23,0.1465,Insurance / Storm,New,True,2,Emerson,26,True,0.0647,3,Q1,True,True,119.8,119.4
SWFL-2022-0378,2022-02-24,2022-03-18,2022,Bonita Springs,Lee,19.6,Hotel / Hospitality,Modified Bitumen,Full Replacement,18343,3,High,True,True,False,12,False,False,5,12,19,7,1,1034.89,403859.5,22.02,130498.51,135529.11,20749.6,28501.82,3570.24,5158.5,2769.63,10311.72,337089.13,67805.26,0.1675,Insurance / Storm,Existing,True,5,Avery,61,False,0.0,2,Q1,False,True,110.5,112.8
SWFL-2020-0379,2020-07-16,2020-08-07,2020,Estero,Lee,19.5,Industrial,Modified Bitumen,New Installation,50391,1,Low,False,False,False,18,False,False,2,13,19,6,2,14955.78,748250.97,14.85,232824.6,154742.5,26883.59,36489.51,3505.18,2325.41,7554.69,13878.31,478203.79,285002.96,0.3734,General Contractor,New,True,2,Cameron,32,True,0.0889,7,Q3,False,False,102.2,98.1
SWFL-2021-0380,2021-09-16,2021-10-09,2021,Cape Coral,Lee,5.8,Industrial,Metal,Full Replacement,51545,2,Low,True,True,False,15,False,False,3,18,19,1,2,64608.47,1139707.44,22.11,509535.4,349211.37,106958.17,35201.13,4122.33,14308.48,2275.92,5225.01,1026837.81,177478.1,0.1474,Bid Invitation,New,True,7,Drew,57,True,0.074,9,Q3,False,False,111.5,101.0
SWFL-2022-0381,2022-06-22,2022-07-19,2022,Cape Coral,Lee,7.4,Retail,TPO,Storm Damage Replacement,52127,2,Low,False,True,True,14,True,False,1,13,23,10,1,49526.81,869629.22,16.68,277185.79,301796.86,54791.89,38079.73,3453.01,16077.07,3198.82,23199.03,717782.2,201373.83,0.2191,Repeat Customer,Existing,False,0,Avery,42,False,0.0,6,Q2,False,True,115.5,114.3
SWFL-2024-0382,2024-12-24,2025-01-02,2024,Port Charlotte,Charlotte,49.1,Restaurant,Modified Bitumen,Coating / Restoration,18500,1,Medium,True,False,False,19,False,False,2,3,7,4,3,10554.28,253224.9,13.69,88217.83,87441.93,22248.61,6650.12,2580.81,796.02,6838.99,6080.96,220855.27,42923.91,0.1627,Referral,New,False,3,Drew,28,False,0.0,12,Q4,False,False,111.2,108.4
SWFL-2023-0383,2023-05-11,2023-06-07,2023,Lehigh Acres,Lee,25.7,Multifamily,Modified Bitumen,Storm Damage Replacement,92361,2,Low,True,True,False,21,True,False,4,22,22,0,1,91271.47,1569796.72,17.0,517812.64,500325.38,161822.82,34315.9,6925.02,27743.8,16150.28,1605.84,1266701.68,394366.51,0.2374,Property Manager,New,False,2,Avery,42,False,0.0,5,Q2,True,True,115.2,119.7
SWFL-2024-0384,2024-11-06,2024-11-30,2024,Port Charlotte,Charlotte,43.4,Medical,Metal,Storm Damage Replacement,13555,1,Medium,True,True,True,11,True,True,4,6,17,11,2,28896.34,466062.67,34.38,208519.53,181711.53,53861.58,16285.49,3929.65,4057.37,5049.58,23556.06,496970.79,-2011.78,-0.0041,General Contractor,Existing,True,4,Drew,35,True,0.0207,11,Q4,True,False,117.6,113.6
SWFL-2023-0385,2023-01-14,2023-01-24,2023,Cape Coral,Lee,24.1,Office,Coating / Restoration,Coating / Restoration,17322,3,Medium,False,False,False,8,False,False,4,5,8,3,2,-4349.76,124278.86,7.17,35295.16,42449.64,10666.42,5554.57,2095.63,631.87,4068.38,3519.95,104281.62,15647.48,0.1305,Repeat Customer,Existing,False,1,Avery,33,False,0.0,1,Q1,False,True,118.9,112.0
